id,age,education,city,country
640,16,высшее,1134,32
99388,29,высшее,1141,32
152796,55,среднее,1134,32
88731,55,среднее,1180,32
169114,39,среднее,1134,32
135466,54,среднее,1134,32
24370,25,высшее,1158,32
115881,16,высшее,1162,32
89519,42,среднее,1188,32
51629,52,высшее,1177,32
731,37,среднее,1187,32
122626,33,среднее,1159,32
127439,37,среднее,1160,32
23316,36,среднее,1171,32
135337,26,высшее,1188,32
108596,64,среднее,1134,32
74776,45,среднее,1134,32
174074,23,высшее,1134,32
40171,24,высшее,1187,32
26756,56,среднее,1166,32
156919,51,среднее,1145,32
88151,39,среднее,1160,32
28887,42,среднее,1188,32
84113,21,высшее,1134,32
174979,22,высшее,1167,32
70840,23,высшее,1196,32
157281,16,высшее,1183,32
31122,26,высшее,1134,32
80804,35,среднее,1202,32
160920,38,среднее,1193,32
6274,37,среднее,1134,32
26766,34,среднее,1186,32
130582,37,среднее,1188,32
3778,38,среднее,1188,32
153329,35,среднее,1156,32
125085,22,высшее,1155,32
144335,54,среднее,1157,32
88630,22,высшее,1167,32
142481,53,среднее,1134,32
157125,34,среднее,1165,32
77770,41,среднее,1179,32
113875,37,среднее,1157,32
158403,28,среднее,1188,32
53656,45,среднее,1160,32
25059,57,высшее,1204,32
114759,48,высшее,1160,32
176203,61,среднее,1142,32
94556,41,среднее,1188,32
56717,45,среднее,1197,32
47666,20,высшее,1141,32
18056,46,среднее,1154,32
47562,16,высшее,1157,32
101134,36,среднее,767,32
176138,34,среднее,1157,32
35849,31,среднее,1203,32
95886,51,среднее,1134,32
172352,73,среднее,1134,32
29721,58,среднее,1198,32
92280,15,высшее,1168,32
81871,36,среднее,1165,32
110315,33,среднее,1179,32
118078,40,среднее,1163,32
21852,30,среднее,1192,32
3376,53,среднее,1198,32
89900,36,среднее,1168,32
30830,33,среднее,1178,32
64712,48,среднее,1162,32
164067,30,среднее,1205,32
37606,55,среднее,1188,32
114429,60,среднее,1186,32
136154,18,высшее,1162,32
85707,36,среднее,1191,32
63515,36,среднее,1167,32
32104,36,среднее,1157,32
49395,17,высшее,1191,32
52395,24,высшее,1156,32
139430,30,среднее,1185,32
132781,50,высшее,1157,32
149257,48,среднее,1201,32
36989,30,среднее,1134,32
101124,18,высшее,1156,32
85744,19,высшее,1177,32
77892,32,среднее,1178,32
10798,32,среднее,1134,32
148655,42,среднее,1134,32
15104,54,среднее,1187,32
145264,53,среднее,1134,32
137720,45,среднее,1169,32
177810,52,высшее,1177,32
230,50,среднее,1188,32
88602,43,среднее,1177,32
148545,33,среднее,1198,32
171231,48,среднее,1134,32
94696,42,среднее,1179,32
16988,33,среднее,1187,32
111867,45,среднее,1134,32
28270,37,среднее,1170,32
72462,30,среднее,1177,32
28912,22,высшее,1156,32
73594,28,среднее,1156,32
101813,52,среднее,1197,32
84985,43,среднее,1188,32
20799,23,высшее,1134,32
56062,43,среднее,1211,32
66223,44,среднее,1134,32
101293,33,высшее,1183,32
15849,25,высшее,1202,32
34102,31,среднее,1178,32
149053,42,среднее,1177,32
142292,47,среднее,1134,32
30155,38,среднее,1134,32
60353,30,среднее,1134,32
82583,40,среднее,1134,32
107359,33,среднее,1134,32
63377,35,среднее,1156,32
53173,50,среднее,1134,32
81154,29,среднее,1134,32
53787,46,среднее,1167,32
23593,35,среднее,1134,32
80806,38,среднее,1188,32
92814,16,высшее,1160,32
126511,53,среднее,1134,32
155376,40,среднее,1134,32
166549,18,высшее,1134,32
57130,38,среднее,1197,32
139508,50,среднее,1204,32
129171,49,среднее,1187,32
128289,38,среднее,1142,32
21090,47,среднее,1204,32
30732,40,среднее,1134,32
150853,39,среднее,1185,32
7626,50,среднее,1167,32
76768,17,высшее,1134,32
79052,32,среднее,1188,32
102778,40,среднее,1211,32
65722,36,среднее,1162,32
165000,45,среднее,1167,32
77276,50,среднее,1204,32
123724,23,высшее,1134,32
173197,36,среднее,1177,32
134342,44,среднее,1194,32
63004,18,высшее,1191,32
72502,20,высшее,1188,32
169714,47,среднее,1212,32
116510,40,среднее,1178,32
76515,19,высшее,1134,32
8351,37,среднее,1188,32
42934,58,среднее,1157,32
97540,60,высшее,1188,32
103573,37,среднее,1170,32
149534,48,среднее,1134,32
140849,76,среднее,1181,32
137670,37,среднее,1146,32
139383,34,среднее,1204,32
159353,20,высшее,1160,32
130444,48,среднее,1154,32
146877,17,высшее,1185,32
133083,41,среднее,1188,32
106435,56,среднее,1134,32
10049,39,среднее,9,32
94919,50,среднее,1181,32
86942,35,среднее,1188,32
53253,39,среднее,1177,32
147233,43,среднее,1163,32
9568,34,среднее,1204,32
145015,62,среднее,1204,32
98061,45,среднее,1203,32
107859,36,среднее,1188,32
70580,30,среднее,1134,32
44410,19,высшее,1137,32
152570,45,среднее,1134,32
53633,25,высшее,1134,32
83066,58,среднее,1183,32
159111,17,высшее,1134,32
61135,33,среднее,1187,32
47366,39,среднее,1157,32
70838,60,среднее,1188,32
31143,45,среднее,1204,32
100575,41,среднее,1134,32
69112,60,среднее,1177,32
40027,32,среднее,1145,32
134973,20,высшее,1134,32
28881,48,среднее,1134,32
173041,45,высшее,1162,32
37098,43,среднее,1208,32
92012,65,среднее,1202,32
76558,33,среднее,1188,32
138680,47,высшее,1164,32
60710,23,высшее,1180,32
111870,42,среднее,1134,32
132250,38,среднее,1177,32
129930,59,среднее,1179,32
48664,41,среднее,1134,32
104625,42,среднее,1211,32
176864,21,высшее,1160,32
145725,21,высшее,1198,32
111921,36,среднее,1092,32
164608,42,среднее,1204,32
174759,36,среднее,1134,32
175012,34,среднее,1188,32
176941,59,среднее,1134,32
82901,26,высшее,1188,32
153204,23,высшее,1160,32
95510,54,среднее,1170,32
140524,34,среднее,1202,32
82368,16,высшее,1187,32
100786,44,среднее,1188,32
124961,44,среднее,1134,32
126053,31,среднее,1167,32
66,58,среднее,1188,32
122405,55,среднее,1188,32
91059,19,высшее,1183,32
143552,39,среднее,1201,32
166874,29,среднее,1155,32
132821,44,среднее,1157,32
42577,40,среднее,1183,32
17155,46,высшее,1134,32
13935,29,среднее,1188,32
107452,38,среднее,1157,32
131235,23,высшее,1134,32
52342,31,среднее,1186,32
167057,35,среднее,1188,32
54732,23,высшее,1134,32
142372,37,среднее,1179,32
124009,32,среднее,1187,32
89829,14,высшее,1134,32
28705,39,среднее,1179,32
109388,58,среднее,1198,32
64199,39,среднее,1187,32
105387,38,среднее,1160,32
171407,26,среднее,1204,32
164959,34,среднее,1134,32
35777,28,среднее,1134,32
16510,49,среднее,1188,32
21703,42,среднее,1192,32
65924,38,среднее,1167,32
78309,41,среднее,1204,32
90351,32,среднее,1188,32
114282,60,среднее,1160,32
11138,46,среднее,1156,32
125790,59,среднее,1178,32
116057,19,высшее,1167,32
84946,20,высшее,1202,32
109656,30,среднее,1134,32
12811,40,среднее,1188,32
96332,16,высшее,1180,32
73048,56,среднее,1201,32
96508,21,высшее,1141,32
150968,38,среднее,1134,32
29093,53,среднее,1204,32
78638,52,среднее,1139,32
144592,9,среднее,1134,32
15586,26,высшее,1157,32
57458,59,среднее,1157,32
86914,32,среднее,1134,32
5753,43,среднее,1188,32
116408,34,среднее,804,32
96384,43,среднее,1193,32
122495,16,высшее,1204,32
76903,56,среднее,1134,32
61975,33,среднее,1182,32
9501,32,среднее,1188,32
50908,38,среднее,1190,32
73182,19,высшее,1183,32
123283,51,среднее,1201,32
118839,45,среднее,1188,32
113536,38,среднее,1134,32
153616,38,среднее,1134,32
168425,43,среднее,1188,32
10479,29,среднее,1134,32
169821,35,среднее,1192,32
170797,19,высшее,1183,32
148464,39,среднее,1134,32
61476,33,среднее,1148,32
4214,28,среднее,70,32
151531,35,среднее,1134,32
169044,32,среднее,1134,32
119669,22,высшее,1204,32
74005,33,высшее,1205,32
22711,40,среднее,1204,32
29210,42,среднее,1134,32
84252,23,высшее,1188,32
136344,53,среднее,1198,32
94647,38,среднее,1204,32
67570,40,среднее,1188,32
136110,18,высшее,1196,32
86590,31,среднее,1162,32
131680,32,среднее,1185,32
7115,60,среднее,1141,32
21108,28,среднее,1180,32
49571,36,среднее,1166,32
51422,37,среднее,296,32
94041,29,среднее,1198,32
96726,19,высшее,1134,32
125190,24,высшее,1163,32
40165,44,среднее,1178,32
105335,33,среднее,1168,32
158448,23,высшее,1134,32
59939,36,среднее,1157,32
169647,55,среднее,1157,32
1977,32,среднее,1177,32
35159,49,среднее,1134,32
151025,57,среднее,1167,32
141812,35,среднее,1188,32
160367,33,среднее,1203,32
55460,51,среднее,1158,32
100003,39,среднее,1188,32
157386,21,высшее,1160,32
39759,71,среднее,1157,32
119503,39,среднее,1142,32
22952,40,среднее,1204,32
129983,32,среднее,1185,32
149461,24,высшее,1177,32
58968,33,среднее,1163,32
50621,20,высшее,1160,32
121140,73,среднее,1156,32
6267,45,среднее,1157,32
71150,51,среднее,1157,32
61035,24,высшее,1134,32
158780,35,среднее,1167,32
102187,22,высшее,1153,32
133526,23,высшее,1134,32
138082,42,среднее,1163,32
131777,34,среднее,1183,32
22611,28,среднее,1188,32
30070,42,среднее,1188,32
97192,31,среднее,1188,32
138127,37,высшее,1134,32
75,43,среднее,1161,32
103511,45,среднее,1188,32
146876,38,среднее,1134,32
125176,37,среднее,1134,32
128592,22,высшее,1167,32
6691,36,среднее,1134,32
64471,33,среднее,1134,32
124397,36,среднее,1196,32
75719,41,среднее,1134,32
98268,22,высшее,1134,32
41445,45,среднее,1134,32
30665,43,высшее,1141,32
151873,44,среднее,1134,32
134000,35,среднее,1187,32
61342,33,высшее,75,32
98543,31,среднее,1154,32
40069,56,среднее,1134,32
102452,46,среднее,1204,32
44644,33,среднее,1134,32
85080,38,среднее,1134,32
164308,39,среднее,1134,32
3767,36,среднее,1165,32
162217,31,среднее,1134,32
47242,43,среднее,1178,32
112459,24,высшее,1191,32
137008,34,среднее,1157,32
120409,34,среднее,1188,32
58312,50,среднее,1157,32
79703,51,среднее,183,32
100232,52,высшее,1134,32
8124,31,высшее,1204,32
85477,46,среднее,1134,32
128670,48,среднее,1152,32
48016,36,среднее,1177,32
865,47,среднее,1134,32
89826,29,среднее,1156,32
118519,47,среднее,1171,32
56590,22,высшее,1182,32
142295,34,среднее,1186,32
160137,38,среднее,1134,32
106869,36,среднее,1152,32
31792,18,высшее,1134,32
6068,36,среднее,1188,32
64750,53,среднее,1188,32
104432,39,среднее,1187,32
142936,29,среднее,1188,32
5515,51,среднее,1196,32
101518,17,высшее,1141,32
31215,34,среднее,1151,32
67868,49,высшее,1134,32
159860,38,среднее,1178,32
8650,20,высшее,1188,32
152006,23,высшее,1185,32
165133,32,среднее,1134,32
39914,33,среднее,1168,32
101963,34,среднее,1201,32
146566,22,высшее,1156,32
161256,66,среднее,1195,32
32621,39,среднее,1188,32
24235,19,высшее,356,22
66133,16,высшее,1187,32
42021,28,среднее,1167,32
97563,42,высшее,1154,32
153594,28,среднее,1198,32
6319,44,среднее,1204,32
159720,75,среднее,1157,32
12802,33,среднее,1179,32
119415,33,среднее,1188,32
100210,25,высшее,1198,32
152753,21,высшее,1157,32
80502,23,высшее,1157,32
151629,40,среднее,1198,32
59962,43,среднее,1188,32
11094,37,среднее,1188,32
13611,16,высшее,1170,32
128984,35,среднее,1205,32
156571,33,среднее,1176,32
74211,46,среднее,1160,32
71964,15,среднее,1134,32
83140,52,среднее,1188,32
7365,23,высшее,1134,32
3587,37,среднее,1177,32
108767,26,высшее,1157,32
9712,56,среднее,1204,32
73068,47,среднее,1188,32
69203,23,высшее,1190,32
69434,48,среднее,1181,32
94917,45,среднее,1156,32
139715,54,среднее,1190,32
18570,24,высшее,1185,32
9981,42,среднее,1188,32
162194,71,среднее,1134,32
56162,35,среднее,1134,32
144781,44,среднее,1181,32
143149,17,высшее,1201,32
165004,17,высшее,1198,32
99743,36,среднее,1188,32
86272,29,среднее,1141,32
172840,24,среднее,1162,32
134338,23,высшее,1188,32
166982,59,среднее,1134,32
59266,25,высшее,1156,32
71402,74,среднее,1188,32
102072,29,среднее,1188,32
125221,36,среднее,1188,32
60179,43,среднее,1188,32
98079,39,среднее,1192,32
152011,37,среднее,1188,32
112156,27,среднее,1198,32
152595,42,среднее,1134,32
121891,41,среднее,1177,32
58450,61,среднее,1177,32
10715,52,среднее,1188,32
48969,30,среднее,1167,32
136927,46,среднее,1168,32
65153,60,среднее,1161,32
128667,45,среднее,1134,32
56304,34,среднее,1178,32
116659,57,среднее,1191,32
106368,21,высшее,1188,32
114574,39,среднее,1134,32
110903,40,среднее,1204,32
50604,62,среднее,1134,32
24594,31,среднее,1159,32
91482,58,среднее,1134,32
29984,62,среднее,1188,32
150591,46,среднее,1157,32
131276,40,среднее,1157,32
159733,46,среднее,83,32
141541,38,высшее,1150,32
129993,42,среднее,1134,32
119647,30,среднее,1134,32
147073,37,среднее,1134,32
44248,15,среднее,1188,32
101320,36,среднее,1134,32
3039,27,высшее,1134,32
136938,51,среднее,1171,32
87822,33,среднее,1188,32
119282,8,среднее,1188,32
106050,41,среднее,1185,32
158185,36,среднее,1134,32
14124,40,среднее,1134,32
96544,34,среднее,1204,32
89420,36,среднее,1171,32
145842,43,среднее,1169,32
17999,39,среднее,1188,32
168827,25,среднее,1178,32
134921,49,среднее,1192,32
95178,44,среднее,1134,32
113668,28,среднее,1134,32
174667,37,среднее,1157,32
5419,35,среднее,1204,32
78020,52,среднее,1190,32
140666,40,среднее,1134,32
128998,38,среднее,1188,32
142447,32,среднее,1187,32
154083,32,среднее,1187,32
161701,45,среднее,1185,32
44662,52,среднее,1142,32
72394,34,среднее,1177,32
129310,42,среднее,1183,32
12854,39,среднее,1208,32
171492,16,среднее,1188,32
120046,26,высшее,1167,32
51621,34,среднее,1134,32
166898,47,среднее,1188,32
50155,29,среднее,1188,32
109298,35,среднее,1181,32
26537,63,среднее,1183,32
12494,54,среднее,1134,32
137791,35,среднее,1178,32
150063,23,высшее,1158,32
136526,54,среднее,1187,32
5607,24,высшее,1157,32
56028,35,среднее,1183,32
107813,43,среднее,1151,32
78164,30,среднее,1196,32
64932,33,среднее,1134,32
145544,33,среднее,1134,32
47888,35,среднее,1168,32
76666,46,среднее,1156,32
148796,26,среднее,1188,32
145160,27,среднее,1157,32
83330,41,среднее,1188,32
23331,34,среднее,1148,32
115824,49,среднее,1162,32
147724,34,среднее,1157,32
173367,36,среднее,1134,32
67881,15,высшее,1188,32
152560,39,среднее,1163,32
37126,37,среднее,1188,32
97331,53,среднее,1196,32
18726,55,среднее,1134,32
119207,46,среднее,1193,32
77825,31,среднее,1134,32
24575,29,среднее,1134,32
51079,56,среднее,1133,32
95734,21,высшее,1148,32
34914,26,высшее,635,32
24051,17,высшее,1134,32
152167,45,среднее,1134,32
100989,33,среднее,1186,32
28695,39,среднее,1166,32
22506,51,среднее,1162,32
168862,48,среднее,1134,32
59967,40,среднее,1178,32
89473,50,среднее,1168,32
146319,43,среднее,1160,32
39614,44,среднее,1134,32
169901,28,среднее,1167,32
45412,25,высшее,1134,32
35736,40,среднее,1147,32
65081,37,среднее,1134,32
119850,37,среднее,1134,32
162827,36,среднее,1142,32
123718,38,среднее,1166,32
102958,33,среднее,1188,32
90900,59,среднее,1190,32
163460,34,среднее,1137,32
48150,43,среднее,1188,32
124413,35,среднее,1167,32
94148,14,высшее,1166,32
2877,42,среднее,83,32
83221,39,среднее,1165,32
56675,35,среднее,1157,32
85359,17,высшее,1200,32
175163,21,высшее,1164,32
171041,43,высшее,1134,32
176341,42,среднее,1134,32
75718,40,среднее,1188,32
157748,37,среднее,1206,32
80468,53,среднее,1187,32
69817,34,среднее,1178,32
64655,30,среднее,1134,32
80941,31,среднее,1134,32
114188,24,высшее,1188,32
103843,44,среднее,1195,32
50130,51,среднее,1168,32
90001,37,среднее,1177,32
127824,40,среднее,1134,32
86682,50,среднее,1161,32
59529,43,среднее,1185,32
66462,45,среднее,1134,32
11718,36,среднее,1150,32
123928,64,среднее,1134,32
74854,43,среднее,1134,32
113342,47,высшее,1178,32
95365,30,среднее,1201,32
4924,47,среднее,1183,32
18074,46,среднее,1188,32
125556,35,среднее,1134,32
61305,51,среднее,1134,32
75443,39,среднее,1134,32
159699,20,высшее,1177,32
129702,45,среднее,1182,32
20608,37,среднее,1134,32
3965,38,среднее,1168,32
117722,38,среднее,1134,32
165725,61,среднее,1177,32
114021,39,среднее,1156,32
160750,56,среднее,1204,32
88984,22,высшее,1134,32
134797,17,высшее,1181,32
78744,45,среднее,26,39
92692,9,среднее,1177,32
175032,36,среднее,1179,32
24335,43,среднее,1153,32
114594,53,среднее,1134,32
163006,15,высшее,1196,32
49300,43,среднее,1178,32
71589,58,среднее,1134,32
49599,48,среднее,1177,32
50506,30,среднее,1178,32
165413,37,среднее,1167,32
127037,21,высшее,1165,32
131309,36,среднее,1134,32
111226,35,среднее,1188,32
138262,17,высшее,1156,32
166479,10,среднее,1204,32
39352,49,среднее,1167,32
76415,32,среднее,1160,32
107993,63,высшее,1160,32
166,39,среднее,1194,32
38652,29,среднее,1157,32
99461,17,высшее,1178,32
59778,36,среднее,1188,32
155104,35,среднее,1185,32
50648,38,среднее,1201,32
23439,34,среднее,1134,32
66227,31,среднее,1202,32
175177,44,среднее,1134,32
57021,36,среднее,1188,32
176691,36,среднее,1178,32
39241,52,среднее,1142,32
93427,23,высшее,1134,32
138186,36,среднее,1147,32
47669,40,среднее,1170,32
171105,47,среднее,1134,32
23481,31,среднее,1200,32
171781,42,среднее,1177,32
22594,49,высшее,1190,32
3845,40,среднее,1134,32
28478,33,среднее,1202,32
168570,41,среднее,1202,32
54237,32,среднее,1188,32
37639,35,высшее,1147,32
115492,33,среднее,1159,32
133802,35,среднее,1160,32
148640,31,среднее,1207,32
62734,63,среднее,875,32
91750,32,среднее,1204,32
92919,28,среднее,1134,32
135998,39,среднее,1141,32
11508,40,среднее,730,32
67695,42,среднее,1204,32
99343,25,высшее,1208,32
17337,52,среднее,1201,32
75447,50,среднее,1157,32
132044,37,среднее,1134,32
152068,53,среднее,1159,32
114492,15,высшее,1145,32
3573,43,среднее,1157,32
61322,35,среднее,1150,32
131652,31,среднее,1134,32
64922,39,среднее,1157,32
24822,23,высшее,1197,32
39119,33,среднее,1169,32
15939,42,среднее,1187,32
121897,41,среднее,1187,32
83967,23,высшее,1179,32
34568,41,среднее,1156,32
16765,54,среднее,1204,32
122442,34,среднее,1134,32
36365,52,среднее,1153,32
151131,56,среднее,1178,32
150842,43,среднее,1134,32
45565,59,среднее,1194,32
167526,28,среднее,1134,32
30338,74,среднее,1188,32
113650,43,среднее,1134,32
45848,36,среднее,1161,32
103146,37,среднее,1179,32
3033,33,среднее,1134,32
158654,32,среднее,1178,32
60794,26,высшее,1155,32
139188,33,среднее,1201,32
140284,18,высшее,1187,32
12506,46,среднее,1156,32
141874,17,высшее,1157,32
86959,32,среднее,1178,32
114414,20,высшее,1134,32
12373,41,среднее,1134,32
142789,34,среднее,1201,32
88515,34,среднее,1134,32
94690,36,среднее,1188,32
99357,47,среднее,1134,32
403,44,среднее,1134,32
57812,23,высшее,1134,32
147232,34,среднее,1208,32
137406,53,среднее,1188,32
61133,34,среднее,171,32
145956,43,среднее,1187,32
65953,57,среднее,1201,32
119682,42,среднее,1168,32
27635,44,высшее,1134,32
85727,50,среднее,1137,32
91695,36,среднее,1204,32
31747,54,среднее,1134,32
137402,39,среднее,1181,32
103670,47,среднее,1188,32
134881,47,среднее,1160,32
116089,35,среднее,1202,32
116491,38,среднее,1202,32
99832,47,среднее,1160,32
170150,35,среднее,1188,32
152482,17,среднее,1188,32
27220,50,среднее,1201,32
28465,38,среднее,1188,32
109712,38,среднее,1204,32
158293,39,среднее,1164,32
112339,43,среднее,1134,32
3501,18,высшее,1197,32
95720,23,высшее,1158,32
12817,29,среднее,1170,32
150775,34,среднее,1178,32
131152,31,среднее,1134,32
15688,47,среднее,1156,32
165930,42,среднее,1201,32
59138,47,среднее,1134,32
72331,56,среднее,1134,32
169378,35,среднее,1157,32
24162,23,высшее,1188,32
138323,43,высшее,1190,32
127213,48,среднее,1134,32
175906,35,среднее,1157,32
67511,37,среднее,1134,32
98846,39,среднее,1134,32
52586,34,среднее,1134,32
75467,25,высшее,1189,32
134573,49,среднее,1167,32
101647,28,среднее,1188,32
175862,38,среднее,1187,32
166228,62,высшее,1196,32
96634,51,среднее,1141,32
99264,60,среднее,1168,32
94449,28,среднее,1134,32
86018,43,среднее,1188,32
35191,29,среднее,1183,32
105008,53,среднее,1165,32
31474,47,среднее,1177,32
83959,48,среднее,1204,32
86515,44,среднее,1162,32
86302,40,среднее,1204,32
146035,49,среднее,1134,32
174458,43,среднее,1159,32
134383,38,среднее,1134,32
146709,49,среднее,1141,32
112629,22,высшее,1154,32
84050,34,среднее,1162,32
19777,36,среднее,1159,32
153871,29,среднее,1182,32
46322,42,среднее,1152,32
58419,25,высшее,1177,32
138189,33,среднее,1185,32
52133,66,среднее,1167,32
58237,45,среднее,1134,32
94799,54,среднее,1134,32
122273,22,высшее,1206,32
135400,19,высшее,1147,32
61416,49,среднее,1134,32
42762,49,среднее,1134,32
93071,50,среднее,1134,32
104475,55,среднее,1134,32
47227,37,среднее,1157,32
177469,15,среднее,1158,32
151357,35,среднее,1167,32
155068,47,среднее,1203,32
37297,25,высшее,1134,32
134445,24,высшее,1134,32
24754,24,высшее,1188,32
33154,36,среднее,1212,32
71084,41,среднее,1183,32
18850,17,высшее,1134,32
13863,53,среднее,1153,32
52421,31,среднее,1162,32
34218,34,среднее,1192,32
13458,9,среднее,1177,32
68862,32,среднее,1134,32
9622,61,высшее,1204,32
13826,35,среднее,1161,32
144324,36,среднее,1134,32
110265,42,среднее,1188,32
101582,49,среднее,1134,32
36849,44,среднее,1133,32
99775,43,среднее,1195,32
42623,39,среднее,1188,32
93339,32,среднее,1134,32
138178,45,среднее,1183,32
80417,33,среднее,1185,32
26518,27,среднее,1188,32
84989,55,среднее,1197,32
18081,34,среднее,1179,32
158190,52,среднее,1188,32
92765,49,среднее,1134,32
87526,47,среднее,1134,32
64082,50,среднее,1133,32
50454,40,среднее,1134,32
47928,60,среднее,1202,32
91497,22,высшее,1188,32
31187,68,среднее,1134,32
56844,48,среднее,492,32
135323,37,среднее,1134,32
121740,44,среднее,1160,32
63032,38,среднее,1178,32
146496,41,высшее,1178,32
34026,51,среднее,1178,32
64937,25,высшее,1162,32
174784,56,среднее,1188,32
91441,17,высшее,1134,32
118773,35,среднее,1188,32
105755,17,высшее,1188,32
27960,41,среднее,1134,32
55297,42,высшее,1159,32
163629,45,среднее,1165,32
116571,36,среднее,1188,32
62525,32,среднее,1167,32
176577,27,среднее,1162,32
138662,42,среднее,1201,32
120813,16,среднее,1169,32
87924,14,высшее,1141,32
5931,49,среднее,1133,32
117681,40,среднее,1200,32
3909,22,высшее,1134,32
167659,48,среднее,1188,32
73786,16,высшее,1211,32
109874,34,среднее,1188,32
39906,25,высшее,1188,32
71966,46,среднее,1134,32
56368,55,среднее,1134,32
72144,41,среднее,1157,32
5627,31,среднее,1203,32
87895,39,среднее,1134,32
78548,25,высшее,1144,32
108844,41,среднее,1189,32
75286,16,высшее,1178,32
25420,27,среднее,1134,32
164600,46,среднее,1150,32
11227,45,высшее,1168,32
31317,37,среднее,1198,32
60823,22,высшее,1198,32
71268,40,среднее,1134,32
162213,43,среднее,1188,32
177494,46,среднее,1134,32
6048,16,высшее,1134,32
75506,49,среднее,1171,32
78611,43,среднее,1188,32
9133,34,среднее,1181,32
84431,56,среднее,1198,32
31994,25,высшее,1193,32
19567,65,среднее,1157,32
151575,36,среднее,1158,32
52229,30,среднее,1202,32
175232,23,высшее,1162,32
12711,45,среднее,1154,32
144009,16,среднее,1134,32
18843,17,высшее,1196,32
97710,39,среднее,1157,32
50504,60,среднее,1134,32
137387,39,среднее,1134,32
163258,38,среднее,1134,32
7273,69,среднее,1134,32
173217,53,среднее,1201,32
75101,44,среднее,1185,32
97743,39,среднее,1134,32
59396,47,среднее,1134,32
133678,26,высшее,1191,32
20897,23,высшее,1134,32
12697,59,среднее,1160,32
159150,37,среднее,1134,32
142937,45,среднее,1157,32
43057,37,среднее,1177,32
98708,43,среднее,1187,32
59685,24,высшее,1134,32
10619,51,среднее,1190,32
38877,22,высшее,1177,32
73300,48,среднее,1157,32
89710,37,среднее,1178,32
67759,29,среднее,1134,32
117355,35,среднее,1134,32
71302,70,среднее,1173,32
147648,46,среднее,1185,32
25335,40,среднее,1139,32
87048,42,среднее,1202,32
50637,41,среднее,1188,32
22139,77,среднее,1153,32
130309,29,среднее,1134,32
69416,46,среднее,1167,32
45058,52,среднее,1164,32
154414,39,среднее,1164,32
57829,33,среднее,1168,32
129363,23,высшее,1188,32
114740,35,среднее,1134,32
53608,19,высшее,1183,32
25868,45,среднее,1202,32
81909,65,среднее,1134,32
162901,54,среднее,1167,32
4375,28,среднее,1150,32
123626,60,среднее,1196,32
166279,13,высшее,1150,32
91028,43,среднее,1157,32
52949,36,среднее,1134,32
41518,41,среднее,1134,32
44912,45,среднее,1188,32
93016,36,среднее,1134,32
113767,41,среднее,1188,32
59969,26,высшее,1204,32
95195,43,среднее,1134,32
99956,37,среднее,1197,32
129303,44,среднее,1188,32
39430,47,высшее,1167,32
76804,56,высшее,1197,32
85320,37,среднее,1177,32
177256,17,высшее,1205,32
82675,31,среднее,1134,32
62090,59,среднее,1161,32
65479,49,среднее,1188,32
24405,37,среднее,1186,32
166194,33,среднее,1182,32
50027,39,среднее,1188,32
135169,39,среднее,1167,32
118713,41,высшее,1169,32
122859,46,среднее,1185,32
117023,22,высшее,1188,32
45329,27,среднее,1152,32
12065,29,среднее,1207,32
68230,47,среднее,1208,32
32017,64,среднее,1190,32
95702,8,среднее,1208,32
113877,35,среднее,83,32
25598,35,среднее,1188,32
147128,35,среднее,1188,32
67728,40,среднее,1137,32
115012,38,среднее,1192,32
134481,34,высшее,1204,32
1754,35,среднее,1187,32
85373,10,среднее,1183,32
142520,52,среднее,1187,32
34686,51,среднее,1190,32
87622,19,высшее,1134,32
54714,46,среднее,1160,32
15647,43,среднее,1152,32
82003,30,среднее,1188,32
105046,52,среднее,328,32
28295,19,высшее,1159,32
38619,44,среднее,1141,32
10239,24,высшее,1188,32
91320,23,высшее,1204,32
99253,65,среднее,1187,32
125620,14,высшее,1134,32
95954,23,высшее,1134,32
96902,19,высшее,1175,32
113594,38,среднее,1188,32
32154,27,высшее,1196,32
142418,26,среднее,1204,32
77930,44,высшее,1204,32
95844,26,высшее,34,32
65975,59,среднее,1134,32
162249,49,среднее,1134,32
84965,36,среднее,1134,32
166517,48,среднее,1133,32
125474,42,среднее,1150,32
125286,41,среднее,1134,32
75518,38,среднее,423,32
98417,50,среднее,1,32
97395,24,высшее,1177,32
103391,43,высшее,1157,32
64822,9,среднее,1163,32
135055,51,среднее,1134,32
152622,43,среднее,1141,32
47434,36,среднее,1134,32
175850,43,среднее,1134,32
84298,26,среднее,1167,32
91542,32,среднее,1138,32
119900,42,среднее,1134,32
149764,58,среднее,1185,32
39416,47,среднее,1134,32
73224,33,среднее,1142,32
170199,45,среднее,1134,32
81694,54,среднее,1134,32
151401,31,среднее,1134,32
34259,47,среднее,1187,32
85862,24,высшее,1134,32
91357,41,среднее,1134,32
175921,49,среднее,1188,32
165176,40,среднее,1134,32
63407,28,среднее,1134,32
160900,37,среднее,1187,32
138513,57,высшее,1188,32
111643,32,среднее,1188,32
153600,48,среднее,1162,32
1915,36,среднее,1134,32
113512,40,среднее,1153,32
150682,48,среднее,1134,32
6680,29,среднее,1134,32
31327,59,среднее,896,32
6642,45,среднее,1134,32
124747,26,высшее,1134,32
97198,37,среднее,1204,32
53943,11,среднее,1134,32
15093,33,среднее,1177,32
152104,45,среднее,1134,32
25792,49,среднее,1134,32
13598,42,среднее,1134,32
